"pid","popgrp","mar","rel","geo2011","ppincome","hhsizer","age","anni_convivenza","anni_istruzione"
314812,1,2,6,1,4500,3,40,7,9.5
760591,1,2,6,1,4500,3,58,7,10
324232,2,1,2,2,2000,2,76,48,8
324230,2,1,2,2,2000,2,70,48,8
638099,4,1,2,2,25500,2,62,3,18.5
647845,4,1,2,2,25500,2,69,3,12
321699,2,1,2,3,1565.08854166667,6,71,39,2
321203,2,1,2,3,1565.08854166667,6,64,39,5
730912,2,1,2,2,542.857142857143,7,46,12,9.5
317115,1,1,2,1,635.521344866071,7,51,20,0
317114,1,1,2,1,635.521344866071,7,49,20,0
318160,4,1,2,2,12500,4,42,18,12
318162,4,1,2,2,12500,4,50,18,12
699371,4,1,2,2,32000,2,59,34,15
611524,4,1,2,2,9030.7490234375,2,68,47,12
322679,2,1,2,2,1660,3,27,2,12
794953,2,1,2,2,1660,3,29,2,12
319124,1,2,2,2,3802.9130859375,1,34,1,11
583187,1,1,2,2,3380,5,56,35,0
583188,1,1,2,2,3380,5,54,35,10
318901,1,2,2,2,5450,2,36,5,10
713616,1,2,2,2,5450,2,24,5,10
311887,1,1,2,1,520,4,36,3,10
774881,1,1,2,1,520,4,43,3,9.5
769677,1,2,2,2,1680,5,28,4,13.5
721090,1,1,2,1,888.888888888889,9,44,8,11
318740,1,1,6,1,888.888888888889,9,44,8,10
302885,1,2,2,3,575,6,38,18,0
757939,1,2,2,3,575,6,35,18,7
307949,4,1,2,2,1850,3,47,18,9.5
307970,4,1,2,2,1850,3,45,18,10
318060,1,1,2,1,260.528271484375,10,49,29,0
704863,2,2,1,2,850,2,51,2,6
772337,1,1,2,2,453.271205357143,7,25,2,12.5
311255,1,1,2,2,1164.76062011719,4,30,4,11
741678,1,2,2,2,1164.76062011719,4,34,3,11
686082,1,2,1,2,21000,1,38,2,13.5
315454,1,1,5,1,1512.5,4,36,7,9
491120,2,2,2,2,162.5,4,24,8,7
780371,2,2,2,2,162.5,4,28,8,8
307027,1,1,2,2,6750,4,31,4,12.5
307003,1,1,2,2,6750,4,40,5,13.5
769317,3,1,5,3,1136,5,32,3,12
305261,2,1,2,2,456,5,50,6,4
305248,2,1,2,2,456,5,52,6,5
700454,2,2,2,2,4697.4,5,45,4,12.5
637481,4,1,2,2,17250,4,51,27,13.5
640975,4,1,2,2,17250,4,49,27,10
323602,2,1,2,3,897.510314941406,4,52,9,4
722599,2,1,2,3,897.510314941406,4,57,9,1
305725,1,1,2,1,1425,8,44,12,6
304206,1,1,2,1,1425,8,37,12,9
693247,4,1,7,2,2000,5,38,6,16.5
319472,1,2,2,1,1960.1328125,2,66,34,10
763759,1,2,2,2,1008.33333333333,6,26,4,9.5
306560,1,2,2,2,1008.33333333333,6,26,4,11
303793,1,2,2,1,676.5,5,29,7,9
723531,1,2,2,1,676.5,5,24,7,5
314517,1,1,2,1,2002.56323242188,4,64,35,0
313432,1,1,2,2,2220,3,30,4,9
727529,1,1,2,2,2220,3,41,4,12
310783,1,2,2,1,8650,2,44,7,12.5
742328,1,2,2,1,8650,2,32,7,11
322537,1,1,2,2,4311.68684895833,3,27,2,11
750136,1,1,2,2,4311.68684895833,3,27,1,12
301900,1,2,2,2,928.571428571429,7,29,7,11
313578,1,1,2,1,934.545454545455,11,48,2,7
313571,1,1,2,1,934.545454545455,11,46,2,10
306328,4,1,2,2,5656,5,49,27,10.5
306315,4,1,2,2,5656,5,46,27,9.5
610715,4,1,2,2,17800,5,52,26,16.5
739751,1,1,2,1,139,10,31,15,4
775626,1,1,2,1,376.061564127604,12,85,55,0
737627,1,1,2,1,376.061564127604,12,81,55,0
799191,1,2,2,1,376.061564127604,12,39,6,4
501094,2,1,2,2,8371.321875,5,49,25,12
308820,2,1,2,2,8371.321875,5,51,25,12
306905,1,1,2,2,642,5,49,22,0
301425,1,2,1,2,9000,1,54,6,9.5
301609,1,1,2,1,655,4,33,10,12.5
754940,1,1,2,1,655,4,30,12,11
736066,1,1,2,1,1583.47965494792,6,54,31,5
736060,1,1,6,1,1583.47965494792,6,64,31,10
667585,1,1,2,2,4375,4,33,3,11
312632,1,1,6,2,900,1,30,1,9.5
708806,1,1,6,1,950,2,58,15,0
315010,1,1,6,1,671.407348632812,6,54,14,8
501632,1,1,6,1,671.407348632812,6,63,14,6
301790,1,1,2,3,5792.14908854167,3,36,9,12
307140,4,1,2,2,3781.56640625,3,36,14,10
582916,4,1,2,2,3781.56640625,3,41,14,12
319951,1,1,2,1,3839.58325195312,2,38,17,12
306319,1,1,2,2,1755.16666666667,6,46,10,9
308626,2,1,2,2,723.333333333333,6,46,25,3
302944,1,1,2,1,3434.0732421875,1,41,13,11
741622,1,2,1,1,1372.25317382812,2,49,4,0
304493,1,2,2,1,1372.25317382812,2,39,4,10
736406,2,2,2,2,996.609293619792,3,48,36,10
324303,2,2,2,2,996.609293619792,3,47,36,6
317539,1,2,2,1,2375,4,30,11,12
321617,1,2,2,2,7000,1,29,3,10
307054,2,1,2,2,2529.47786458333,9,41,50,12.5
403918,2,2,2,2,2529.47786458333,9,21,1,10
301214,1,1,2,1,1120,5,33,4,9
753451,1,1,1,1,1120,5,28,4,11
314895,1,2,2,1,742.591389973958,3,44,22,6
318628,1,2,1,1,936.111083984375,3,58,6,3
318629,1,2,1,1,936.111083984375,3,43,6,0
750490,1,1,2,1,20375,4,38,10,15
310276,1,1,2,1,20375,4,39,10,15
656097,4,1,2,2,15100,2,74,46,16.5
672427,4,1,2,2,15100,2,75,46,13.5
319558,1,1,2,2,258.333333333333,6,54,16,9
319563,1,1,1,2,258.333333333333,6,57,16,10
306772,1,1,2,1,1271.42857142857,7,46,20,10
306779,1,1,6,1,1271.42857142857,7,52,18,4
739610,1,2,2,1,511.428571428571,7,29,6,8
784391,1,2,2,1,511.428571428571,7,32,6,12
323446,2,1,2,3,1701.5841796875,5,49,17,8
323433,2,1,2,3,1701.5841796875,5,45,17,6
308217,1,2,1,1,366.666666666667,3,35,2,3
719470,1,2,1,1,366.666666666667,3,37,2,4
743704,1,2,2,1,706.666666666667,3,31,3,9
303678,1,2,2,1,706.666666666667,3,39,7,9
606763,4,1,2,2,11884.986328125,2,49,25,12
301796,1,2,2,2,1293.14672851562,4,35,11,11
302300,1,2,6,2,1293.14672851562,4,39,11,8
689513,1,1,2,2,7133.33333333333,3,38,13,12
673874,1,1,2,2,7133.33333333333,3,32,13,11
311240,1,2,1,2,319.548278808594,4,35,1,0
704558,1,2,6,2,319.548278808594,4,35,1,3
315571,1,1,6,1,520.909090909091,11,63,18,4
313614,1,1,6,1,520.909090909091,11,57,30,3
695472,3,2,1,2,3851.66064453125,4,40,11,12
696441,3,2,1,2,3851.66064453125,4,40,11,12
697800,1,2,2,2,2250,4,41,14,9
734627,1,1,2,2,1464.30395507812,4,52,19,5
798260,1,1,6,2,1464.30395507812,4,69,19,1
322565,1,2,2,2,1900,2,71,3,1
412140,2,2,2,2,1674.07690429688,2,25,1,12
699925,4,1,2,2,18333.3333333333,3,46,4,12
634062,4,1,2,2,18333.3333333333,3,44,4,15
310122,1,1,2,2,2100,2,70,46,5
310121,1,1,2,2,2100,2,67,46,3
306767,1,1,6,1,2115,2,53,25,5
663889,4,2,2,2,47000,2,31,3,16
305957,1,1,2,2,2000.33333333333,3,56,31,9
305978,1,1,1,2,2000.33333333333,3,58,30,8
411273,1,1,2,2,2250,2,25,3,9
765299,1,1,6,2,2250,2,23,2,10
709404,1,2,2,1,1200,2,63,31,8
322478,2,1,2,2,3605.783203125,3,60,29,9.5
322134,2,1,2,2,3605.783203125,3,68,29,8
610816,1,2,2,2,1739.38293457031,4,36,2,11
610492,3,1,5,2,4000,3,48,15,12
664104,3,1,5,2,4000,3,39,15,12
324270,2,2,2,2,1127.53236607143,7,42,17,6
313418,2,2,2,2,1127.53236607143,7,36,17,7
709859,2,1,2,2,2050,3,40,3,11
502211,1,1,2,2,2050,3,32,2,10
318796,1,2,2,1,2050,2,73,10,11
794889,2,2,2,2,625,8,25,1,10
769476,1,2,6,2,716,5,46,10,8
317477,1,2,2,2,716,5,45,21,7
613842,4,1,2,2,10009.587890625,2,71,44,16
311426,2,1,2,2,5253.53271484375,4,62,15,11
311425,1,1,2,2,5253.53271484375,4,43,15,11
304124,1,2,2,2,2166.34391276042,3,30,2,15
310340,1,1,2,2,6333.33333333333,3,66,32,6
310338,1,1,2,2,6333.33333333333,3,60,45,12
304849,1,1,2,2,2238.77514648438,4,48,24,10
301897,1,2,2,1,1000,5,42,18,12
766255,1,2,2,2,2500,2,33,4,9
319113,1,2,2,2,2500,2,27,4,9.5
720980,1,1,2,1,1007.29679361979,6,66,43,4
312003,1,1,2,1,1007.29679361979,6,62,43,4
713481,1,2,2,2,616.666666666667,6,33,4,11
780935,1,2,1,1,689.655859375,5,29,2,10
301463,1,1,2,1,689.655859375,5,47,24,9.5
775799,1,2,2,2,2843.55981445312,2,35,3,8
309562,1,2,2,2,2843.55981445312,2,34,3,10
721692,2,1,2,2,2400,5,34,12,9
656528,4,1,2,2,28649.12890625,2,60,38,13.5
321438,2,1,2,2,490.963099888393,7,68,8,0
769136,1,1,2,2,1390.31567382812,4,42,12,12
727047,2,2,2,2,833.333333333333,3,37,11,3
324305,2,2,2,2,833.333333333333,3,41,11,8
591402,3,1,5,2,15500,3,60,32,12
318745,3,1,5,2,15500,3,54,32,13.5
409628,1,1,2,1,3235.26196289062,1,22,3,9
318037,1,1,6,1,1300,1,29,5,11
323868,2,1,2,2,6057.076171875,4,49,26,12.5
323867,2,1,2,2,6057.076171875,4,60,26,12
712350,1,1,2,2,1325,4,50,25,7
604686,4,1,2,2,18968.1796875,2,55,32,13.5
720630,1,2,2,1,1000,4,60,1,8
720631,1,2,2,1,1000,4,19,1,9
304741,1,1,2,2,5014.73671875,5,68,35,12.5
304751,1,1,2,2,5014.73671875,5,61,35,12.5
323055,2,1,2,2,1875,2,77,44,2
313308,2,1,2,2,1875,2,73,44,7
776349,1,1,2,1,1037.07678222656,4,56,24,7
312104,1,1,2,1,1037.07678222656,4,55,24,6
701356,1,1,2,2,910,5,59,22,3
772438,1,1,2,2,910,5,56,22,8
768123,1,1,2,1,932,5,31,12,10
708716,1,1,2,1,932,5,36,11,10
305500,1,1,2,1,1192.93489583333,6,44,19,9.5
305426,1,1,2,1,1192.93489583333,6,40,19,9
324430,2,2,2,2,2481.84291294643,7,32,6,7
722359,2,2,2,2,2481.84291294643,7,30,6,8
322450,2,1,2,2,2481.84291294643,7,64,36,3
322687,2,1,2,2,2481.84291294643,7,67,36,6
323818,2,1,2,3,1636.57142857143,7,35,7,8
730556,2,1,2,3,1636.57142857143,7,35,7,10.5
720940,1,1,2,1,1444.62174479167,6,41,17,12
301553,1,1,6,1,786,8,65,35,2
412115,2,2,2,3,730,2,25,4,10
734146,1,2,2,2,1715,4,51,6,7
501020,1,1,2,2,1715,4,56,6,9
722075,1,1,2,3,448,10,32,1,8
722080,1,1,2,3,448,10,36,1,0
317375,1,1,6,3,448,10,54,19,0
722078,1,1,6,3,448,10,52,19,7
320122,1,1,2,1,718.402994791667,6,65,43,8
320110,1,1,2,1,718.402994791667,6,76,48,8
780863,2,1,2,2,1550,4,72,46,5
741950,2,1,2,2,1550,4,71,46,2
794526,1,2,2,2,3075,2,52,9,9.5
306387,1,2,2,2,3075,2,47,9,11
314816,1,2,6,1,390.048522949219,4,61,16,0
723091,1,2,6,1,390.048522949219,4,51,16,0
745552,1,1,2,1,534.285714285714,7,55,34,8
306316,1,2,2,3,1700,8,42,19,9.5
306364,1,2,2,3,1700,8,42,19,11
303167,3,1,1,2,1870.74739583333,3,75,42,8
303166,3,1,2,2,1870.74739583333,3,73,42,7
323891,4,1,2,2,13800,5,53,27,9.5
314707,1,1,2,1,570.256422776442,13,63,28,6
314709,1,1,2,1,570.256422776442,13,60,28,10
309088,1,1,2,1,588.75,4,46,10,10.5
736293,1,1,2,1,588.75,4,42,10,12
696108,1,1,2,2,2960,3,28,4,11
713019,1,2,6,2,1449.18326822917,3,56,6,0
322002,2,1,2,2,7763.33333333333,6,46,17,13.5
321989,2,1,2,2,7763.33333333333,6,53,17,16.5
681024,3,1,1,2,4750,4,55,23,11
318490,1,1,2,1,2289.56689453125,2,54,17,11
702956,1,1,2,1,2289.56689453125,2,48,17,11
754296,2,1,2,2,5773.33333333333,3,43,12,8
785557,1,1,2,2,748.150923295455,11,76,22,0
739498,1,1,2,2,748.150923295455,11,49,22,6
323801,2,1,2,2,2197.25069754464,7,29,6,11
317430,1,1,6,1,1241.11531575521,3,33,10,12
306715,1,1,2,2,1357.14285714286,7,51,19,7
310401,1,1,2,2,1357.14285714286,7,50,19,11
502166,1,1,2,2,1240,5,57,32,5
320832,1,1,2,2,1240,5,62,25,4
301371,1,1,2,2,450.8,5,49,10,9
302700,1,2,1,1,425.714285714286,7,36,1,9
610734,4,1,2,2,11490.4739583333,3,62,36,10.5
603762,4,1,2,2,11490.4739583333,3,57,36,12
324455,2,1,2,2,2565,4,41,8,9
724974,2,2,2,2,2565,4,38,8,11
306598,1,2,2,1,176.666666666667,3,27,12,6
310107,1,1,2,1,425,6,34,8,12
767931,1,1,1,2,608.571428571429,7,51,20,12.5
701242,1,1,2,2,608.571428571429,7,51,21,9
606749,3,1,4,2,4325,4,46,11,12
591087,2,1,2,2,10518,2,55,28,9.5
322661,2,1,2,2,10518,2,49,28,6
301522,1,2,2,2,3350,2,29,6,10
788620,1,2,2,2,3350,2,25,6,10
323313,2,1,2,2,290,4,45,1,7
728490,2,1,2,2,290,4,37,1,8
692756,4,1,1,2,17500,2,72,37,12
591060,2,2,2,2,1533.18981933594,4,49,12,8
324470,2,2,2,2,1533.18981933594,4,43,12,3
323623,2,1,2,2,1150,4,65,37,7
403612,1,2,2,2,2100,1,25,1,12
308858,2,2,1,2,539.46923828125,6,35,8,11
305125,1,1,2,1,562,10,60,3,6
305103,1,1,2,1,562,10,71,3,4
725497,1,1,2,2,1610,4,39,10,12.5
403748,1,2,2,2,447.697607421875,5,24,4,7
697323,4,1,2,2,13500,4,29,6,12
776701,1,1,2,1,1147.85714285714,7,25,3,6
700891,1,2,1,1,491.428571428571,7,49,10,0
624133,4,1,2,2,8520,5,32,8,12
302081,1,1,7,2,2266.66666666667,3,48,11,10
302079,1,1,7,2,2266.66666666667,3,56,11,8
304382,1,2,2,1,647.5,6,34,17,12
764110,1,2,2,2,5337.89713541667,3,46,17,10.5
733337,1,1,2,2,5337.89713541667,3,64,42,5
718277,1,1,2,1,1885.72924804688,4,49,14,12.5
760339,1,1,6,1,1885.72924804688,4,58,14,11
774821,2,1,2,2,1850,4,56,16,10
737898,1,2,6,1,973.25087890625,5,47,21,0
621180,4,1,2,2,13000,2,55,32,12.5
319559,1,2,2,2,1425,2,35,10,9.5
714858,1,2,2,2,516.666666666667,6,33,12,12
315942,1,1,2,1,1201.05090332031,2,45,24,7
315936,1,1,2,1,1201.05090332031,2,53,24,5
308956,1,1,2,2,2630,4,47,18,12
308941,1,1,2,2,2630,4,49,18,10
304140,1,1,2,1,1373.70300292969,4,34,8,13.5
758205,1,1,2,1,1373.70300292969,4,35,8,13.5
301125,1,1,2,1,1000,6,58,47,7
301124,1,1,2,1,1000,6,64,47,11
310135,1,1,6,2,1454.92504882812,4,68,44,6
310133,1,1,6,2,1454.92504882812,4,63,44,3
321987,2,1,2,2,1150,4,34,8,12
735143,2,1,2,2,1150,4,34,8,10
759905,1,2,2,3,1650,3,31,2,10.5
319030,2,2,2,3,1650,3,33,2,10
322452,2,2,2,2,5333.33333333333,3,46,16,12.5
722357,2,2,2,2,5333.33333333333,3,40,22,9
321503,2,1,2,2,1633.33333333333,3,46,16,8
321502,2,1,2,2,1633.33333333333,3,47,16,8
723357,1,1,6,1,860,3,60,38,0
308109,1,1,6,1,860,3,78,38,0
724636,1,1,2,3,2367.5,4,46,7,11
724634,1,1,2,3,2367.5,4,49,7,9
309015,1,1,2,1,1165.21707589286,7,29,5,11
323808,2,1,2,2,2650,4,52,50,9
323804,2,1,2,2,2650,4,54,50,6
581760,1,1,2,2,5300,1,56,11,11
786130,1,1,2,2,1143.80065917969,4,54,22,10
313919,1,1,6,1,1861.06803385417,6,34,3,11
322743,2,1,1,3,1104,5,53,23,0
322742,2,1,1,3,1104,5,57,23,5
324185,2,1,2,2,2925,4,53,21,10
324183,2,1,2,2,2925,4,52,21,10
315532,1,1,2,1,269.140234375,5,28,3,9
684421,4,1,2,2,4625,8,62,40,12.5
608167,4,2,2,2,4625,8,24,1,10
315737,1,1,2,1,727.397705078125,5,65,43,0
315736,1,1,1,1,727.397705078125,5,65,41,0
722620,1,2,2,2,1570,9,44,10,12
323161,2,2,2,2,1570,9,29,10,9
321509,2,1,2,2,7335,4,30,3,12
729407,2,1,2,2,7335,4,29,3,12
702460,1,1,2,2,774.35302734375,7,49,10,7
703175,1,1,2,1,504.285714285714,7,60,15,10
316351,1,1,2,1,504.285714285714,7,50,25,11
309196,1,1,2,3,1936.56982421875,3,71,40,0
302890,1,1,2,3,1936.56982421875,3,66,40,0
310560,1,1,2,2,20766.6666666667,3,46,16,12
705571,1,1,2,2,20766.6666666667,3,45,16,13.5
629525,4,1,2,2,17300,2,73,27,13.5
655723,4,1,2,2,17300,2,81,27,16.5
310141,1,1,6,2,9118.0263671875,1,41,11,10
310146,1,1,1,3,14700,1,36,3,12.5
304708,1,2,2,2,3250,1,29,2,11
323898,2,1,2,2,5259.248046875,6,79,52,9
302076,1,1,1,2,1943.236328125,2,35,5,11
301424,1,1,2,2,1943.236328125,2,38,5,12.5
582952,4,1,2,2,17500,2,62,38,10.5
391222,4,1,2,2,17500,2,64,39,9.5
796911,1,1,2,2,823.333333333333,6,67,15,0
732315,4,1,2,2,15875,4,41,9,13.5
391064,4,1,2,2,15875,4,38,9,13.5
301713,1,2,2,2,289.084228515625,6,42,5,9
726301,1,2,2,2,289.084228515625,6,41,5,9.5
319357,1,1,2,1,1213.7412109375,4,63,22,0
319358,1,1,2,1,1213.7412109375,4,66,22,8
318726,1,1,2,1,790,12,70,45,4
318728,1,1,2,1,790,12,70,45,4
501464,1,1,2,1,8719.271484375,8,68,35,18.5
305827,1,1,2,1,8719.271484375,8,59,40,11
501463,1,1,2,1,8719.271484375,8,55,35,13.5
758952,2,2,2,2,637.716430664062,8,53,8,4
776698,2,2,2,2,637.716430664062,8,52,8,0
318816,1,1,2,1,867.76611328125,3,51,26,6
320964,1,2,2,2,2375,4,46,15,12.5
570446,1,2,6,2,2375,4,39,15,11
654802,3,1,2,2,17905.8984375,2,34,9,12
323889,1,1,2,2,31000,2,54,9,13.5
310523,1,1,2,2,31000,2,57,5,16
303779,1,2,2,1,1062.99169921875,4,39,15,11
640916,2,1,2,2,5525.25911458333,6,42,20,9
635835,3,1,2,2,5525.25911458333,6,53,20,9
682928,1,2,2,2,3000,3,31,12,12
691028,4,1,2,2,33666.6666666667,3,48,23,12
642199,4,1,2,2,33666.6666666667,3,43,23,13.5
318777,1,2,2,1,451.428571428571,7,31,9,9
410317,2,1,2,2,1817.5,4,23,2,10.5
735015,2,1,2,2,1817.5,4,26,2,9.5
316954,1,2,2,2,3200,1,47,15,10
317518,1,1,2,1,830.298645019531,4,38,1,11
318416,4,1,2,2,10866.6666666667,3,60,34,12
310761,4,1,2,2,10866.6666666667,3,57,34,12
320980,2,1,2,2,1871.66666666667,6,57,21,12
321983,2,1,2,2,1871.66666666667,6,57,21,0
725154,1,1,2,1,1787.76334635417,3,75,23,0
725153,1,1,2,1,1787.76334635417,3,65,23,6
305580,1,2,2,2,833.333333333333,3,55,23,8
321764,1,1,2,2,6800,2,60,35,7
319162,1,1,2,2,6800,2,58,35,13.5
707434,1,2,2,2,3340,2,35,9,10
323229,1,2,2,2,3340,2,36,7,12.5
773310,1,1,2,2,890,6,42,20,12
318496,1,1,1,2,890,6,52,21,8
301367,1,1,2,2,2004.478515625,3,60,26,10
308500,1,1,2,2,2004.478515625,3,56,25,11
721739,1,2,2,3,1404.06164550781,2,48,17,10.5
321730,1,2,2,3,1404.06164550781,2,54,17,10
591023,2,1,2,2,3000,2,52,1,16.5
799471,2,1,2,2,3000,2,38,1,12
737330,1,2,2,1,741.410563151042,6,52,5,9.5
306705,1,2,2,1,741.410563151042,6,45,5,12
795881,1,2,2,2,1540,5,37,4,10
322624,2,2,2,2,5670.8583984375,4,36,20,11
324393,2,2,2,2,5670.8583984375,4,39,20,12
303080,1,1,6,1,65.235595703125,7,61,37,9
303096,1,1,2,1,65.235595703125,7,53,37,7
741072,1,1,2,1,581.666666666667,18,65,25,6
777535,1,1,2,1,581.666666666667,18,65,35,8
316251,1,1,2,1,566.666666666667,3,39,15,5
315977,1,1,2,1,715.889587402344,8,49,32,12
729388,1,1,2,1,715.889587402344,8,55,32,12
732049,1,1,1,1,956.666666666667,6,68,18,8
735362,1,1,2,1,956.666666666667,6,56,18,2
726137,1,2,2,1,1734.53727213542,3,39,2,12
324374,1,1,2,1,619.293294270833,3,58,34,6
717345,1,1,2,1,619.293294270833,3,59,34,8
582461,1,1,2,2,10850,2,27,1,16.5
795726,1,1,2,2,10850,2,28,1,13.5
790071,1,2,2,1,1095,2,22,1,8
308995,1,2,1,1,1095,2,28,1,12
320404,1,1,6,1,1800,1,71,45,5
303753,1,2,2,1,980.230834960938,4,56,33,7
303752,1,2,2,1,980.230834960938,4,53,33,9
305510,1,1,2,1,200,7,58,25,9
311054,1,1,2,1,200,7,54,25,9
320929,1,1,2,2,1870,3,74,32,0
754979,1,2,2,2,9000,3,36,6,13.5
306260,2,2,2,2,9000,3,32,6,10
308654,3,1,4,2,25763.359375,3,41,14,12
308655,3,1,4,2,25763.359375,3,40,14,16
758201,1,1,2,1,630.907165527344,16,70,25,0
310009,1,1,2,1,630.907165527344,16,50,25,0
322745,2,1,2,3,2100,2,65,40,0
324405,2,1,2,3,2100,2,79,41,0
302357,1,2,2,1,1953.33333333333,3,44,24,9.5
501028,1,2,2,2,1266.66666666667,6,45,21,9
308435,1,2,2,2,1266.66666666667,6,49,22,7
763936,1,2,6,2,1197.81518554688,4,21,1,10
624380,4,1,2,2,11727.4010416667,6,48,20,15
670057,4,1,2,2,11727.4010416667,6,45,20,13.5
666192,4,1,2,2,23333.3333333333,3,49,25,16
753878,4,2,2,2,11100,3,29,1,12.5
320272,4,2,2,2,11100,3,28,1,13.5
302782,1,2,2,2,5000,1,39,4,12.5
318840,1,1,2,1,1311.33330078125,5,52,23,5
318839,1,1,2,1,1311.33330078125,5,46,23,9.5
778068,1,1,2,2,9750,4,35,6,13.5
607911,3,1,2,2,3900,2,58,34,11
607085,4,1,1,2,11299.06640625,2,77,40,12
779264,2,1,2,2,3163.33333333333,3,36,1,10
322347,2,1,2,2,3163.33333333333,3,37,1,12
309239,1,1,2,1,1920.63952636719,2,74,48,0
309237,1,1,2,1,1920.63952636719,2,68,48,7
305637,1,1,2,1,422,5,57,34,8
786762,1,1,2,2,3175,4,43,4,12.5
307183,1,1,2,1,2350,2,66,42,7
750452,1,1,1,1,2350,2,62,42,8
311417,4,1,2,3,7398.6318359375,2,62,34,9.5
311418,4,1,2,3,7398.6318359375,2,60,35,12.5
632250,4,2,2,2,6778.330078125,3,28,2,13.5
644331,4,2,2,2,6778.330078125,3,33,2,12.5
320903,1,2,1,2,9900,2,27,2,18.5
786479,1,1,2,1,842.364397321429,7,55,38,5
740908,1,1,2,1,842.364397321429,7,62,38,4
717884,2,1,2,2,2635.3291015625,4,48,17,8
705885,2,1,2,2,2635.3291015625,4,50,16,8
687232,1,1,2,2,39686.6953125,2,45,17,15
317756,1,2,1,3,1038.47477213542,3,34,5,10
745979,1,2,2,3,1038.47477213542,3,31,5,9.5
615346,1,1,6,2,8000,1,61,32,12.5
600165,4,1,2,2,12575.4296875,2,65,42,12
647061,4,1,2,2,12575.4296875,2,62,42,12
710809,1,1,6,1,1177.14285714286,7,68,30,4
313746,1,1,2,1,1177.14285714286,7,64,30,6
709009,1,1,2,2,609.91162109375,6,62,2,0
309425,1,1,2,3,2200,1,41,10,12
307787,1,1,1,1,706.286272321429,7,77,43,0
307728,1,1,1,1,706.286272321429,7,67,43,0
316770,1,1,2,1,1433.72086588542,3,66,12,5
312584,1,1,2,1,1433.72086588542,3,65,12,13.5
311034,1,2,2,1,530,2,42,15,11
318683,1,1,2,1,776.174609375,5,40,19,5
316499,1,1,2,1,776.174609375,5,55,19,7
303525,1,1,2,2,12666.6666666667,3,34,1,12.5
748815,1,1,2,2,12666.6666666667,3,23,1,12.5
317733,1,1,1,2,7500,1,47,5,7
305200,1,2,2,1,946.395080566406,1,62,24,9
581741,4,1,2,2,1925,2,48,2,12
782821,4,1,2,2,1925,2,61,2,10
622679,4,1,2,2,46000,2,58,31,18.5
653319,4,1,2,2,46000,2,59,31,16.5
314374,1,1,1,1,703.536946614583,9,70,36,8
315524,1,1,1,1,703.536946614583,9,62,36,5
582927,1,1,2,2,13113.4309895833,3,33,2,13.5
775309,1,1,2,2,13113.4309895833,3,31,2,12.5
406133,1,1,2,2,1500,2,23,4,11
751110,1,2,2,1,2061.888671875,11,58,40,10
737836,1,1,2,1,2061.888671875,11,31,5,16
305706,1,2,2,1,2061.888671875,11,34,5,15
704819,1,1,2,1,488.898071289062,8,64,45,3
700229,1,1,2,1,488.898071289062,8,67,45,5
302323,1,2,1,1,1050,4,39,2,12.5
318396,1,2,2,2,1590,2,39,4,11
780642,1,2,2,2,1087.5,4,37,15,12
795341,2,2,1,2,1283.57568359375,2,44,10,8
305092,1,2,2,2,1283.57568359375,2,54,10,6
745010,1,2,2,1,1016.66666666667,3,27,10,11
304059,1,2,2,1,1016.66666666667,3,41,10,13.5
303407,1,1,2,2,2250,2,25,9,10
790228,1,2,2,1,342.638336181641,2,60,30,6
670764,1,1,2,2,209000,1,44,8,13.5
759386,1,1,6,2,6080,2,60,20,11
322231,2,1,2,2,3114.75830078125,4,71,39,6
316810,1,1,1,1,1643.4068359375,5,43,9,3
316811,1,1,2,1,1643.4068359375,5,44,23,9
321018,1,1,2,2,1850,2,61,20,6
502159,1,1,2,2,1850,2,51,27,7
305995,1,2,2,2,2770,2,48,10,7
305994,1,2,2,2,2770,2,52,10,4
718021,1,2,2,1,930,6,60,17,4
763272,1,2,6,2,976.666666666667,3,25,1,12
405759,1,2,2,2,976.666666666667,3,20,1,12
301821,1,1,2,2,2125,4,57,23,10
304093,1,1,2,2,2125,4,49,23,12
323380,2,2,1,2,1877.93668619792,6,58,10,7
321434,2,2,2,2,1649.70234375,5,55,35,0
321435,2,2,2,2,1649.70234375,5,57,14,0
748137,3,2,2,3,1551.43566894531,4,36,10,12
749690,2,2,2,2,590,2,40,5,10
319609,2,2,1,2,590,2,41,5,10
716684,2,2,2,3,3099.37353515625,2,28,3,9
410446,2,2,2,3,3099.37353515625,2,20,3,8
628243,3,1,2,2,1693.33333333333,3,53,22,10
622684,3,1,2,2,1693.33333333333,3,46,22,10
501820,1,2,2,2,2550.5138671875,5,52,18,12
744819,1,2,2,2,1140,4,52,15,4
311156,1,2,1,1,2353.10234375,5,30,2,9
799106,1,2,2,1,2353.10234375,5,33,2,9.5
720646,1,2,2,2,1947.5,8,39,10,12
735013,1,2,2,2,1947.5,8,29,8,12
301408,1,2,1,2,1947.5,8,38,8,10
302082,1,2,1,2,1947.5,8,36,10,11
731322,1,1,1,1,845.333333333333,15,49,2,10
725949,1,1,2,1,845.333333333333,15,43,2,10
316565,1,1,1,1,558.571428571429,7,59,19,6
718340,1,1,6,1,634.014200846354,12,79,50,0
751278,1,1,6,1,634.014200846354,12,79,50,0
316745,1,1,6,1,5412.5146484375,1,67,36,0
627024,4,1,1,2,14528.2877604167,3,59,36,13.5
664773,4,1,1,2,14528.2877604167,3,59,36,12
